artists,duration_ms_x,explicit,id_x,name,popularity,search_query,acousticness,analysis_url,danceability,duration_ms_y,energy,id_y,instrumentalness,key_x,liveness,loudness_x,mode_x,speechiness,tempo_x,time_signature_x,track_href,type,uri,valence,analysis_channels,analysis_sample_rate,duration,end_of_fade_in,id,key_y,key_confidence,loudness_y,mode_y,mode_confidence,num_samples,offset_seconds,sample_md5,start_of_fade_out,tempo_y,tempo_confidence,time_signature_y,time_signature_confidence,window_seconds
Logic,221360,True,4fZxGiES1FKbNqJPrI4L3s,BoomTrap Protocol,64,logic boomtrap protocol,0.0637,https://api.spotify.com/v1/audio-analysis/4fZxGiES1FKbNqJPrI4L3s,0.746,221360,0.531,4fZxGiES1FKbNqJPrI4L3s,2.66e-06,10,0.118,-5.607,0,0.0379,77.047,4,https://api.spotify.com/v1/tracks/4fZxGiES1FKbNqJPrI4L3s,audio_features,spotify:track:4fZxGiES1FKbNqJPrI4L3s,0.321,1,22050,221.36,0.0,4fZxGiES1FKbNqJPrI4L3s,10,0.121,-5.607,0,0.546,4880988,0,,209.90839,77.047,0.017,4,0.993,0
Logic,217146,True,7u90MSvVyEjL0c8icaE7jl,Contra,67,logic contra,0.102,https://api.spotify.com/v1/audio-analysis/7u90MSvVyEjL0c8icaE7jl,0.805,217147,0.824,7u90MSvVyEjL0c8icaE7jl,0.0,1,0.198,-5.844,1,0.0534,126.012,4,https://api.spotify.com/v1/tracks/7u90MSvVyEjL0c8icaE7jl,audio_features,spotify:track:7u90MSvVyEjL0c8icaE7jl,0.649,1,22050,217.14667,0.06485,7u90MSvVyEjL0c8icaE7jl,1,0.375,-5.844,1,0.487,4788084,0,,209.43238,126.012,0.765,4,1.0,0
"Logic, Alessia Cara, Khalid",250173,True,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,83,logic everybody,0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.62,250173,0.574,5tz69p7tJuGPeMGwNTxYuV,0.0,5,0.19,-7.788,0,0.0479,100.021,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.352,1,22050,250.17333,2.01433,5tz69p7tJuGPeMGwNTxYuV,5,0.57,-7.788,0,0.641,5516322,0,,246.921,100.021,0.298,4,1.0,0
"Logic, Marshmello",204746,True,4EAV2cKiqKP5UPZmY6dejk,Everyday,82,logic everyday,0.041,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,0.67,204747,0.752,4EAV2cKiqKP5UPZmY6dejk,0.0,1,0.0749,-4.146,1,0.0374,149.961,4,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,audio_features,spotify:track:4EAV2cKiqKP5UPZmY6dejk,0.442,1,22050,204.74667,0.0,4EAV2cKiqKP5UPZmY6dejk,1,0.544,-4.146,1,0.58,4514664,0,,198.15909,149.961,0.85,4,0.984,0
"Logic, Wiz Khalifa",260320,True,0jqBo5RYn008f4ZY8kPewW,Indica Badu,68,logic indica badu,0.0441,https://api.spotify.com/v1/audio-analysis/0jqBo5RYn008f4ZY8kPewW,0.715,260320,0.723,0jqBo5RYn008f4ZY8kPewW,0.000834,7,0.102,-3.263,1,0.191,77.02,4,https://api.spotify.com/v1/tracks/0jqBo5RYn008f4ZY8kPewW,audio_features,spotify:track:0jqBo5RYn008f4ZY8kPewW,0.97,1,22050,260.32,0.0,0jqBo5RYn008f4ZY8kPewW,7,0.569,-3.263,1,0.484,5740056,0,,260.32001,77.02,0.275,4,1.0,0
Logic,241426,True,1GtVGc1UYin3zpMUdNSSpM,Midnight,69,logic midnight,0.09,https://api.spotify.com/v1/audio-analysis/1GtVGc1UYin3zpMUdNSSpM,0.566,241427,0.586,1GtVGc1UYin3zpMUdNSSpM,0.0,9,0.0976,-7.444,0,0.131,95.032,4,https://api.spotify.com/v1/tracks/1GtVGc1UYin3zpMUdNSSpM,audio_features,spotify:track:1GtVGc1UYin3zpMUdNSSpM,0.273,1,22050,241.42667,0.0,1GtVGc1UYin3zpMUdNSSpM,9,0.509,-7.444,0,0.362,5323458,0,,230.93406,95.032,0.293,4,1.0,0
Logic,217560,True,3s3VVLE1kB7Xk2AoJKlGmr,Overnight,66,logic overnight,0.00189,https://api.spotify.com/v1/audio-analysis/3s3VVLE1kB7Xk2AoJKlGmr,0.868,217560,0.752,3s3VVLE1kB7Xk2AoJKlGmr,1.69e-05,1,0.142,-6.786,1,0.0667,149.987,4,https://api.spotify.com/v1/tracks/3s3VVLE1kB7Xk2AoJKlGmr,audio_features,spotify:track:3s3VVLE1kB7Xk2AoJKlGmr,0.874,1,22050,217.56,2.47293,3s3VVLE1kB7Xk2AoJKlGmr,1,0.555,-6.786,1,0.556,4797198,0,,213.77451,149.987,0.789,4,1.0,0
"Logic, Young Sinatra",240093,True,3W4JFzOQdo5J2Wgt9DFg24,Warm It Up,65,logic warm it up,0.257,https://api.spotify.com/v1/audio-analysis/3W4JFzOQdo5J2Wgt9DFg24,0.835,240093,0.641,3W4JFzOQdo5J2Wgt9DFg24,0.0,10,0.0937,-6.37,0,0.143,95.98,4,https://api.spotify.com/v1/tracks/3W4JFzOQdo5J2Wgt9DFg24,audio_features,spotify:track:3W4JFzOQdo5J2Wgt9DFg24,0.412,1,22050,240.09333,0.06395,3W4JFzOQdo5J2Wgt9DFg24,10,0.456,-6.37,0,0.593,5294058,0,,233.82494,95.98,0.812,4,1.0,0
"Logic, Big Sean",219480,True,5KVciTEfXvpcFHR3RFbtJy,Wassup,64,logic wassup,0.0822,https://api.spotify.com/v1/audio-analysis/5KVciTEfXvpcFHR3RFbtJy,0.795,219480,0.568,5KVciTEfXvpcFHR3RFbtJy,0.0,1,0.122,-7.05,1,0.05,139.997,4,https://api.spotify.com/v1/tracks/5KVciTEfXvpcFHR3RFbtJy,audio_features,spotify:track:5KVciTEfXvpcFHR3RFbtJy,0.285,1,22050,219.48,0.0,5KVciTEfXvpcFHR3RFbtJy,1,0.216,-7.05,1,0.136,4839534,0,,205.18893,139.997,0.648,4,1.0,0
Logic,173693,True,0D5CXSUx8GOCHSY8KWgi9h,Yuck,64,logic yuck,0.194,https://api.spotify.com/v1/audio-analysis/0D5CXSUx8GOCHSY8KWgi9h,0.631,173693,0.805,0D5CXSUx8GOCHSY8KWgi9h,0.0,11,0.132,-5.401,0,0.369,155.864,4,https://api.spotify.com/v1/tracks/0D5CXSUx8GOCHSY8KWgi9h,audio_features,spotify:track:0D5CXSUx8GOCHSY8KWgi9h,0.674,1,22050,173.69333,0.06376,0D5CXSUx8GOCHSY8KWgi9h,11,0.219,-5.401,0,0.371,3829938,0,,171.46776,155.864,0.24,4,0.906,0
Lord Huron,208226,False,0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,77,lord huron the night we met,0.968,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,0.441,208227,0.379,0QZ5yyl6B6utIWkxeBDxQN,0.262,2,0.639,-9.545,1,0.0449,174.118,3,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,audio_features,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,0.105,1,22050,208.22667,2.67029,0QZ5yyl6B6utIWkxeBDxQN,2,0.611,-9.545,1,0.711,4591398,0,,189.08009,174.118,0.128,3,0.836,0
Lorde,234652,False,6ie2Bw3xLj2JcGowOlcMhb,Green Light,74,lorde green light,0.0209,https://api.spotify.com/v1/audio-analysis/6ie2Bw3xLj2JcGowOlcMhb,0.594,234653,0.721,6ie2Bw3xLj2JcGowOlcMhb,8.55e-06,2,0.0879,-7.812,1,0.0957,128.942,4,https://api.spotify.com/v1/tracks/6ie2Bw3xLj2JcGowOlcMhb,audio_features,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,0.253,1,22050,234.65293,0.19361,6ie2Bw3xLj2JcGowOlcMhb,2,0.523,-7.812,1,0.52,5174097,0,,229.5815,128.942,0.696,4,1.0,0
"Lorde, Khalid, Post Malone, SZA",214254,True,5u64RlrnvvbtNh6R0EMh6o,Homemade Dynamite - REMIX,70,lorde homemade dynamite,0.229,https://api.spotify.com/v1/audio-analysis/5u64RlrnvvbtNh6R0EMh6o,0.781,214255,0.548,5u64RlrnvvbtNh6R0EMh6o,0.0,0,0.127,-4.997,0,0.0764,106.996,4,https://api.spotify.com/v1/tracks/5u64RlrnvvbtNh6R0EMh6o,audio_features,spotify:track:5u64RlrnvvbtNh6R0EMh6o,0.175,1,22050,214.25456,0.21342,5u64RlrnvvbtNh6R0EMh6o,0,0.674,-4.997,0,0.48,4724313,0,,204.46912,106.996,0.34,4,1.0,0
Lorde,171727,False,6Kkt27YmFyIFrcX3QXFi2o,Liability,72,lorde liability,0.92,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,0.587,171728,0.229,6Kkt27YmFyIFrcX3QXFi2o,0.0,10,0.1,-11.254,0,0.128,75.67,4,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,audio_features,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.379,1,22050,171.72762,6.41451,6Kkt27YmFyIFrcX3QXFi2o,10,0.292,-11.254,0,0.557,3786594,0,,157.24553,75.67,0.137,4,0.978,0
Loren Allred,207786,False,0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,80,loren allred never enough,0.423,https://api.spotify.com/v1/audio-analysis/0Gl5s8IhMmQE5YQwM8Qx1J,0.277,207787,0.394,0Gl5s8IhMmQE5YQwM8Qx1J,0.0,8,0.0952,-8.903,1,0.0336,86.777,3,https://api.spotify.com/v1/tracks/0Gl5s8IhMmQE5YQwM8Qx1J,audio_features,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,0.227,1,22050,207.78667,2.24073,0Gl5s8IhMmQE5YQwM8Qx1J,8,0.504,-8.903,1,0.666,4581696,0,,188.76662,86.777,0.0,3,0.181,0
"Louis Tomlinson, Bebe Rexha, Digital Farm Animals",190427,True,7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),76,louis tomlinson back to you,0.207,https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6,0.683,190428,0.53,7F9vK8hNFMml4GtHsaXui6,0.0,5,0.394,-4.918,0,0.142,75.016,4,https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6,audio_features,spotify:track:7F9vK8hNFMml4GtHsaXui6,0.645,1,22050,190.4278,0.16812,7F9vK8hNFMml4GtHsaXui6,5,0.642,-4.918,0,0.598,4198933,0,,186.75229,75.016,0.158,4,0.996,0
"Luis Fonsi, Daddy Yankee, Justin Bieber",228826,False,6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,82,luis fonsi despacito,0.228,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,0.653,228827,0.816,6rPO02ozF3bM7NnOV4h6s2,0.0,2,0.0967,-4.353,1,0.167,178.086,4,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.816,1,22050,228.82667,0.0,6rPO02ozF3bM7NnOV4h6s2,2,0.207,-4.353,1,0.444,5045628,0,,224.08998,178.086,0.117,4,0.94,0
"Luis Fonsi, Demi Lovato",173720,False,2hl6q70unbviGo3g1R7uFx,Échame La Culpa,76,luis fonsi echame la culpa,0.0328,https://api.spotify.com/v1/audio-analysis/2hl6q70unbviGo3g1R7uFx,0.726,173720,0.889,2hl6q70unbviGo3g1R7uFx,0.0,0,0.0925,-3.655,1,0.0429,96.024,4,https://api.spotify.com/v1/tracks/2hl6q70unbviGo3g1R7uFx,audio_features,spotify:track:2hl6q70unbviGo3g1R7uFx,0.649,1,22050,173.72,0.36,2hl6q70unbviGo3g1R7uFx,0,0.395,-3.655,1,0.449,3830526,0,,166.06912,96.024,0.0,4,1.0,0
Luke Bryan,206213,False,2gYiCTytrSRtuaHP1Nac6u,Fast,63,luke bryan fast,0.225,https://api.spotify.com/v1/audio-analysis/2gYiCTytrSRtuaHP1Nac6u,0.548,206213,0.898,2gYiCTytrSRtuaHP1Nac6u,0.0,0,0.1,-2.561,0,0.0459,145.953,4,https://api.spotify.com/v1/tracks/2gYiCTytrSRtuaHP1Nac6u,audio_features,spotify:track:2gYiCTytrSRtuaHP1Nac6u,0.599,1,22050,206.21333,0.0,2gYiCTytrSRtuaHP1Nac6u,0,0.411,-2.561,0,0.625,4547004,0,,194.51937,145.953,0.716,4,0.892,0
Luke Bryan,177305,False,5w3NgfV8v1nNZFLUBlGHIL,Light It Up,68,luke bryan light it up,0.118,https://api.spotify.com/v1/audio-analysis/5w3NgfV8v1nNZFLUBlGHIL,0.602,177306,0.929,5w3NgfV8v1nNZFLUBlGHIL,0.0,6,0.103,-2.741,0,0.0839,130.024,4,https://api.spotify.com/v1/tracks/5w3NgfV8v1nNZFLUBlGHIL,audio_features,spotify:track:5w3NgfV8v1nNZFLUBlGHIL,0.677,1,22050,177.30599,0.0,5w3NgfV8v1nNZFLUBlGHIL,6,0.05,-2.741,0,0.409,3909597,0,,162.26104,130.024,0.828,4,0.694,0
Luke Bryan,221800,False,79LAFAkR1ATb4iIQvZuCL0,Most People Are Good,72,luke bryan most people are good,0.174,https://api.spotify.com/v1/audio-analysis/79LAFAkR1ATb4iIQvZuCL0,0.582,221801,0.728,79LAFAkR1ATb4iIQvZuCL0,0.0,8,0.139,-6.151,1,0.0292,150.013,4,https://api.spotify.com/v1/tracks/79LAFAkR1ATb4iIQvZuCL0,audio_features,spotify:track:79LAFAkR1ATb4iIQvZuCL0,0.537,1,22050,221.8005,0.0,79LAFAkR1ATb4iIQvZuCL0,8,0.451,-6.151,1,0.547,4890701,0,,209.7981,150.013,0.171,4,0.697,0
Luke Bryan,216093,False,53yTYusPQJ1AApL1hi0Dnc,"Sunrise, Sunburn, Sunset",70,"luke bryan sunrise, sunburn, sunset",0.185,https://api.spotify.com/v1/audio-analysis/53yTYusPQJ1AApL1hi0Dnc,0.472,216093,0.884,53yTYusPQJ1AApL1hi0Dnc,0.0,9,0.178,-2.306,1,0.0584,159.96,4,https://api.spotify.com/v1/tracks/53yTYusPQJ1AApL1hi0Dnc,audio_features,spotify:track:53yTYusPQJ1AApL1hi0Dnc,0.718,1,22050,216.09347,0.06948,53yTYusPQJ1AApL1hi0Dnc,9,0.58,-2.306,1,0.567,4764861,0,,207.2439,159.96,0.753,4,1.0,0
Luke Combs,193200,False,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,83,luke combs beautiful crazy,0.676,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.552,193200,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,11,0.0928,-7.431,1,0.0262,103.313,4,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,audio_features,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.382,1,22050,193.2,0.18,2rxQMGVafnNaRaXlRMWPde,11,0.801,-7.431,1,0.733,4260060,0,,180.84862,103.313,0.0,4,1.0,0
Luke Combs,222533,False,6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,79,luke combs hurricane,0.0153,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,0.464,222533,0.813,6xHI9KjUjYT0FPtGO8Mxa1,0.0,10,0.254,-6.185,1,0.0416,75.975,4,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,audio_features,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,0.516,1,22050,222.53333,2.13043,6xHI9KjUjYT0FPtGO8Mxa1,10,0.551,-6.185,1,0.618,4906860,0,,213.7629,75.975,0.0,4,0.915,0
Luke Combs,198880,False,6ojicjDYUUoeE1tdSvfFo4,Must've Never Met You,72,luke combs must've never met you,0.00951,https://api.spotify.com/v1/audio-analysis/6ojicjDYUUoeE1tdSvfFo4,0.455,198880,0.892,6ojicjDYUUoeE1tdSvfFo4,0.0,6,0.143,-3.218,1,0.0566,75.218,4,https://api.spotify.com/v1/tracks/6ojicjDYUUoeE1tdSvfFo4,audio_features,spotify:track:6ojicjDYUUoeE1tdSvfFo4,0.641,1,22050,198.88,0.19347,6ojicjDYUUoeE1tdSvfFo4,6,0.642,-3.218,1,0.71,4385304,0,,186.32272,75.218,0.1,4,1.0,0
Luke Combs,221800,False,4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,78,luke combs one number away,0.00585,https://api.spotify.com/v1/audio-analysis/4gB7HrYHbJVJ5RFOjxmoq4,0.544,221800,0.781,4gB7HrYHbJVJ5RFOjxmoq4,0.0,6,0.191,-6.16,0,0.0311,144.075,4,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,audio_features,spotify:track:4gB7HrYHbJVJ5RFOjxmoq4,0.527,1,22050,221.8,2.2117,4gB7HrYHbJVJ5RFOjxmoq4,6,0.459,-6.16,0,0.565,4890690,0,,213.7571,144.075,0.478,4,0.792,0
Luke Combs,240760,False,1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,79,luke combs when it rains it pours,0.013,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,0.551,240760,0.801,1mMLMZYXkMueg65jRRWG1l,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,audio_features,spotify:track:1mMLMZYXkMueg65jRRWG1l,0.625,1,22050,240.76,0.0,1mMLMZYXkMueg65jRRWG1l,6,1.0,-5.069,1,0.979,5308758,0,,229.87175,128.027,0.881,4,0.99,0
MAX,223846,False,5A6BJLZArq1MPjsnmcuk5f,Lights Down Low,70,max lights down low,0.0632,https://api.spotify.com/v1/audio-analysis/5A6BJLZArq1MPjsnmcuk5f,0.623,223847,0.493,5A6BJLZArq1MPjsnmcuk5f,0.0,5,0.104,-7.727,0,0.0338,81.019,4,https://api.spotify.com/v1/tracks/5A6BJLZArq1MPjsnmcuk5f,audio_features,spotify:track:5A6BJLZArq1MPjsnmcuk5f,0.594,1,22050,223.84698,0.07542,5A6BJLZArq1MPjsnmcuk5f,5,0.324,-7.727,0,0.435,4935826,0,,210.29152,81.019,0.237,4,0.993,0
"Machine Gun Kelly, Hailee Steinfeld",199973,False,77lGafvlU68CeHgB2pkHC9,At My Best (feat. Hailee Steinfeld),64,machine gun kelly at my best,0.00273,https://api.spotify.com/v1/audio-analysis/77lGafvlU68CeHgB2pkHC9,0.524,199973,0.772,77lGafvlU68CeHgB2pkHC9,0.000169,7,0.224,-6.696,0,0.152,169.855,4,https://api.spotify.com/v1/tracks/77lGafvlU68CeHgB2pkHC9,audio_features,spotify:track:77lGafvlU68CeHgB2pkHC9,0.237,1,22050,199.97333,3.80807,77lGafvlU68CeHgB2pkHC9,7,0.37,-6.696,0,0.433,4409412,0,,194.26975,169.855,0.252,4,1.0,0
Jason Gordon,243597,False,3XjqLgDutxuGWZlZU1yisE,Bad Things - (Machine Gun Kelly x Camila Cabello x Cover Version),12,machine gun kelly x camila cabello bad things,0.71,https://api.spotify.com/v1/audio-analysis/3XjqLgDutxuGWZlZU1yisE,0.677,243597,0.297,3XjqLgDutxuGWZlZU1yisE,0.0,2,0.188,-8.646,1,0.0601,137.762,4,https://api.spotify.com/v1/tracks/3XjqLgDutxuGWZlZU1yisE,audio_features,spotify:track:3XjqLgDutxuGWZlZU1yisE,0.719,1,22050,243.59719,3.29723,3XjqLgDutxuGWZlZU1yisE,2,0.728,-8.646,1,0.643,5371318,0,,236.40236,137.762,0.354,4,1.0,0
"Machine Gun Kelly, X Ambassadors, Bebe Rexha",202804,False,0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",75,"machine gun kelly, x ambassadors home",0.00413,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,0.653,202805,0.718,0OI7AFifLSoGzpb8bdBLLV,0.0,3,0.0537,-5.232,0,0.213,82.034,4,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,audio_features,spotify:track:0OI7AFifLSoGzpb8bdBLLV,0.216,1,22050,202.80494,0.1107,0OI7AFifLSoGzpb8bdBLLV,3,0.0,-5.232,0,0.051,4471849,0,,197.3522,82.034,0.221,4,0.985,0
"Macklemore, Skylar Grey",220454,True,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),80,macklemore glorious,0.0323,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,0.731,220454,0.794,0CokSRCu5hZgPxcZBaEzVE,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,audio_features,spotify:track:0CokSRCu5hZgPxcZBaEzVE,0.356,1,22050,220.4542,0.0,0CokSRCu5hZgPxcZBaEzVE,0,0.327,-5.126,0,0.526,4861015,0,,211.16227,139.994,0.707,4,0.948,0
"Macklemore, Kesha",240506,False,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),75,macklemore good old days,0.446,https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,0.712,240507,0.51,2Za1AlJNvksouPPWbXpR2X,2.46e-05,8,0.112,-8.162,1,0.0633,122.964,4,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,audio_features,spotify:track:2Za1AlJNvksouPPWbXpR2X,0.268,1,22050,240.50667,0.0,2Za1AlJNvksouPPWbXpR2X,8,0.589,-8.162,1,0.623,5303172,0,,231.35782,122.964,0.388,4,0.848,0
"Major Lazer, Travis Scott, Camila Cabello, Quavo",225849,False,6BKeNWeUqxmvQ09Gxd3ZGX,Know No Better,61,major lazer know no better,0.132,https://api.spotify.com/v1/audio-analysis/6BKeNWeUqxmvQ09Gxd3ZGX,0.738,225850,0.814,6BKeNWeUqxmvQ09Gxd3ZGX,9.64e-06,7,0.126,-4.414,0,0.0999,119.041,4,https://api.spotify.com/v1/tracks/6BKeNWeUqxmvQ09Gxd3ZGX,audio_features,spotify:track:6BKeNWeUqxmvQ09Gxd3ZGX,0.483,1,22050,225.8498,0.14948,6BKeNWeUqxmvQ09Gxd3ZGX,7,0.391,-4.414,0,0.475,4979988,0,,216.26485,119.041,0.841,4,1.0,0
"Major Lazer, PARTYNEXTDOOR, Nicki Minaj",203180,True,0SujigeT7cxuxBfhN3eOcp,Run Up,58,major lazer run up,0.105,https://api.spotify.com/v1/audio-analysis/0SujigeT7cxuxBfhN3eOcp,0.803,203180,0.743,0SujigeT7cxuxBfhN3eOcp,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,4,https://api.spotify.com/v1/tracks/0SujigeT7cxuxBfhN3eOcp,audio_features,spotify:track:0SujigeT7cxuxBfhN3eOcp,0.674,1,22050,203.18027,0.14508,0SujigeT7cxuxBfhN3eOcp,1,0.544,-3.602,0,0.566,4480125,0,,197.71211,108.005,0.432,4,1.0,0
Maluma,230000,False,1RouRzlg8OKFeqc6LvdxmB,Felices los 4,80,maluma felices los 4,0.213,https://api.spotify.com/v1/audio-analysis/1RouRzlg8OKFeqc6LvdxmB,0.766,230000,0.756,1RouRzlg8OKFeqc6LvdxmB,0.0,5,0.349,-5.861,1,0.132,94.027,4,https://api.spotify.com/v1/tracks/1RouRzlg8OKFeqc6LvdxmB,audio_features,spotify:track:1RouRzlg8OKFeqc6LvdxmB,0.716,1,22050,230.0,0.22054,1RouRzlg8OKFeqc6LvdxmB,5,0.378,-5.861,1,0.394,5071500,0,,222.61551,94.027,0.171,4,1.0,0
Maren Morris,211767,False,58spuRyMUsjKHQHEGwLC99,80s Mercedes,65,maren morris 80s mercedes,0.0665,https://api.spotify.com/v1/audio-analysis/58spuRyMUsjKHQHEGwLC99,0.485,211767,0.834,58spuRyMUsjKHQHEGwLC99,0.0,9,0.28,-5.413,1,0.0715,90.933,4,https://api.spotify.com/v1/tracks/58spuRyMUsjKHQHEGwLC99,audio_features,spotify:track:58spuRyMUsjKHQHEGwLC99,0.659,1,22050,211.76721,0.0,58spuRyMUsjKHQHEGwLC99,9,0.568,-5.413,1,0.585,4669467,0,,206.16998,90.933,0.564,4,1.0,0
"Maren Morris, Vince Gill",220387,False,7zOoHxDt1duHL8czY7o7ab,Dear Hate,53,maren morris dear hate,0.804,https://api.spotify.com/v1/audio-analysis/7zOoHxDt1duHL8czY7o7ab,0.526,220387,0.412,7zOoHxDt1duHL8czY7o7ab,0.0,9,0.117,-9.292,1,0.0385,79.732,4,https://api.spotify.com/v1/tracks/7zOoHxDt1duHL8czY7o7ab,audio_features,spotify:track:7zOoHxDt1duHL8czY7o7ab,0.289,1,22050,220.38739,0.17637,7zOoHxDt1duHL8czY7o7ab,9,0.735,-9.292,1,0.806,4859542,0,,214.11701,79.732,0.115,4,0.517,0
Maren Morris,196421,False,09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,70,maren morris i could use a love song,0.214,https://api.spotify.com/v1/audio-analysis/09iyGiljLWRYXdRazFkdtJ,0.638,196422,0.634,09iyGiljLWRYXdRazFkdtJ,0.0,6,0.0866,-6.474,1,0.0468,92.097,4,https://api.spotify.com/v1/tracks/09iyGiljLWRYXdRazFkdtJ,audio_features,spotify:track:09iyGiljLWRYXdRazFkdtJ,0.473,1,22050,196.42168,2.89088,09iyGiljLWRYXdRazFkdtJ,6,0.461,-6.474,1,0.626,4331098,0,,185.7132,92.097,0.45,4,0.583,0
Mariah Carey,241106,False,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,68,mariah carey all i want for christmas is you,0.164,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,0.335,241107,0.625,0bYg9bo50gSsH3LtXe2SQn,0.0,7,0.0708,-7.462,1,0.0386,150.277,4,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,audio_features,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.346,1,22050,241.10667,0.0,0bYg9bo50gSsH3LtXe2SQn,7,0.459,-7.462,1,0.471,5316402,0,,225.59347,150.277,0.156,4,0.919,0
Mariah Carey,288826,False,1hFtJ5rV3aAm58ErijHdFO,I Don't Wanna Cry,49,mariah carey i don't,0.197,https://api.spotify.com/v1/audio-analysis/1hFtJ5rV3aAm58ErijHdFO,0.641,288827,0.504,1hFtJ5rV3aAm58ErijHdFO,9.01e-05,7,0.288,-12.486,1,0.031,130.786,4,https://api.spotify.com/v1/tracks/1hFtJ5rV3aAm58ErijHdFO,audio_features,spotify:track:1hFtJ5rV3aAm58ErijHdFO,0.276,1,22050,288.82667,0.23728,1hFtJ5rV3aAm58ErijHdFO,7,0.038,-12.486,1,0.247,6368628,0,,284.65923,130.786,0.911,4,1.0,0
Marian Hill,197773,False,5eCkuGPZNl4mISFNPgr3Dd,Down,65,marian hill down,0.675,https://api.spotify.com/v1/audio-analysis/5eCkuGPZNl4mISFNPgr3Dd,0.678,197773,0.357,5eCkuGPZNl4mISFNPgr3Dd,0.00569,0,0.124,-14.712,0,0.128,113.301,5,https://api.spotify.com/v1/tracks/5eCkuGPZNl4mISFNPgr3Dd,audio_features,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,0.0661,1,22050,197.77333,0.37143,5eCkuGPZNl4mISFNPgr3Dd,0,0.177,-14.712,0,0.294,4360902,0,,194.01433,113.301,0.076,5,1.0,0
